Date,ABBN_BEstEBITDA,ABBN_BEstEPS,ABBN_BEstPERatio,ABBN_BidPrice,ABBN_CurrentMarketCap,ABBN_Dividend12MonthYldGross,ABBN_HighPrice,ABBN_LastPrice,ABBN_LowPrice,ABBN_Volume,ALC_BEstEBITDA,ALC_BEstEPS,ALC_BEstPERatio,ALC_BidPrice,ALC_CurrentMarketCap,ALC_Dividend12MonthYldGross,ALC_HighPrice,ALC_LastPrice,ALC_LowPrice,ALC_Volume,AMRZ_BEstEBITDA,AMRZ_BEstEPS,AMRZ_BEstPERatio,AMRZ_BidPrice,AMRZ_CurrentMarketCap,AMRZ_HighPrice,AMRZ_LastPrice,AMRZ_LowPrice,AMRZ_Volume,CFR_BEstEBITDA,CFR_BEstEPS,CFR_BidPrice,CFR_CurrentMarketCap,CFR_Dividend12MonthYldGross,CFR_HighPrice,CFR_LastPrice,CFR_LowPrice,CFR_Volume,GEBN_BEstEBITDA,GEBN_BEstEPS,GEBN_BEstPERatio,GEBN_BidPrice,GEBN_CurrentMarketCap,GEBN_Dividend12MonthYldGross,GEBN_HighPrice,GEBN_LastPrice,GEBN_LowPrice,GEBN_Volume,GIVN_BEstEBITDA,GIVN_BidPrice,GIVN_CurrentMarketCap,GIVN_Dividend12MonthYldGross,GIVN_HighPrice,GIVN_LastPrice,GIVN_LowPrice,GIVN_Volume,HOLN_BEstEBITDA,HOLN_BidPrice,HOLN_CurrentMarketCap,HOLN_Dividend12MonthYldGross,HOLN_HighPrice,HOLN_LastPrice,HOLN_LowPrice,HOLN_Volume,KNIN_BEstEBITDA,KNIN_BEstEPS,KNIN_BEstPERatio,KNIN_BidPrice,KNIN_CurrentMarketCap,KNIN_Dividend12MonthYldGross,KNIN_HighPrice,KNIN_LastPrice,KNIN_LowPrice,KNIN_Volume,LOGN_BEstEBITDA,LOGN_BEstEPS,LOGN_BEstPERatio,LOGN_BidPrice,LOGN_CurrentMarketCap,LOGN_Dividend12MonthYldGross,LOGN_HighPrice,LOGN_LastPrice,LOGN_LowPrice,LOGN_Volume,LONN_BEstEBITDA,LONN_BEstEPS,LONN_BEstPERatio,LONN_BidPrice,LONN_CurrentMarketCap,LONN_Dividend12MonthYldGross,LONN_HighPrice,LONN_LastPrice,LONN_LowPrice,LONN_Volume,NESN_BidPrice,NESN_CurrentMarketCap,NESN_Dividend12MonthYldGross,NESN_HighPrice,NESN_LastPrice,NESN_LowPrice,NESN_Volume,NOVN_BEstEBITDA,NOVN_BEstEPS,NOVN_BEstPERatio,NOVN_BidPrice,NOVN_CurrentMarketCap,NOVN_Dividend12MonthYldGross,NOVN_HighPrice,NOVN_LastPrice,NOVN_LowPrice,NOVN_Volume,PGHN_BEstEBITDA,PGHN_BEstEPS,PGHN_BEstPERatio,PGHN_BidPrice,PGHN_CurrentMarketCap,PGHN_Dividend12MonthYldGross,PGHN_HighPrice,PGHN_LastPrice,PGHN_LowPrice,PGHN_Volume,ROG_BidPrice,ROG_CurrentMarketCap,ROG_Dividend12MonthYldGross,ROG_HighPrice,ROG_LastPrice,ROG_LowPrice,ROG_Volume,SCMN_BEstEBITDA,SCMN_BEstEPS,SCMN_BEstPERatio,SCMN_BidPrice,SCMN_CurrentMarketCap,SCMN_Dividend12MonthYldGross,SCMN_HighPrice,SCMN_LastPrice,SCMN_LowPrice,SCMN_Volume,SIKA_BEstEBITDA,SIKA_BidPrice,SIKA_CurrentMarketCap,SIKA_Dividend12MonthYldGross,SIKA_HighPrice,SIKA_LastPrice,SIKA_LowPrice,SIKA_Volume,SLHN_BidPrice,SLHN_CurrentMarketCap,SLHN_Dividend12MonthYldGross,SLHN_HighPrice,SLHN_LastPrice,SLHN_LowPrice,SLHN_Volume,SREN_BEstEPS,SREN_BEstPERatio,SREN_BidPrice,SREN_CurrentMarketCap,SREN_Dividend12MonthYldGross,SREN_HighPrice,SREN_LastPrice,SREN_LowPrice,SREN_Volume,UBSG_BEstEBITDA,UBSG_BEstEPS,UBSG_BEstPERatio,UBSG_BidPrice,UBSG_CurrentMarketCap,UBSG_Dividend12MonthYldGross,UBSG_HighPrice,UBSG_LastPrice,UBSG_LowPrice,UBSG_Volume,ZURN_BEstEPS,ZURN_BEstPERatio,ZURN_BidPrice,ZURN_CurrentMarketCap,ZURN_Dividend12MonthYldGross,ZURN_HighPrice,ZURN_LastPrice,ZURN_LowPrice,ZURN_Volume,CPURNSA,DXY,ECCPEMUY,EURCHF,EURR002W,FDTR,GDBR10,GSWISS10,GSWISS20,MOVE,SZCPIYOY,USDCHF,USGG10YR,VIX,VSMIXUSEquity,XAU,XBTUSD
2020-04-06,,,,16.4746,37031.9723,4.856,16.5518,16.4746,16.0116,9668965.0,,,,51.08,24972.57,,51.1,51.1,48.81,1538717.0,,,,,,,,,,,,52.4,30099.564,3.8153,52.48,52.42,50.54,1998596.0,,,,403.8,14964.7365,2.797,415.0,404.0,397.2,244217.0,,3014.0,27830.0282,2.0571,3060.0,3014.0,2988.0,41737.0,,19.024,22401.3399,10.5101,19.176,19.029,18.522,4019467.0,,,,138.4,16614.0,4.3337,139.95,138.45,136.65,259574.0,,,,43.76,7576.8768,1.6678,44.2,43.77,42.85,1386994.0,,,,400.6,29832.1821,0.6865,411.9,400.6,400.0,309948.0,103.96,309384.96,2.3567,104.94,103.96,102.96,5878025.0,,,,78.942,210530.3225,3.7365,80.193,78.951,78.439,5750603.0,,,,683.0,18236.1,3.2211,703.4,683.0,678.8,150922.0,326.25,280862.209,2.7582,328.2,326.3,321.8,1803928.0,,,,531.8,27558.6337,4.1353,546.2,532.0,528.8,294186.0,,158.15,22436.8686,1.2954,159.4,158.25,156.05,444033.0,322.3,10827.5415,5.1195,326.4,322.3,316.3,290223.0,,,74.0,24241.0443,7.5635,75.46,74.04,72.74,2148958.0,,,,9.232,35634.5175,7.5807,9.3,9.234,8.958,25439983.0,,,307.4,46266.5014,6.5041,318.8,307.5,305.1,845827.0,258.115,100.685,0.7,1.05625,0.0,0.25,-0.425,-0.29,-0.087,66.28,-0.5,0.9788,0.6698,45.24,8.45,1660.97,7231.12
2020-04-07,,,,16.981,38170.2502,4.7111,17.3427,16.981,16.7929,10611366.0,,,,49.95,24415.452,,52.2,49.96,48.81,3926147.0,,,,,,,,,,,,55.24,31718.808,3.6206,56.14,55.24,54.02,2949167.0,,,,408.4,15127.7188,2.7669,413.9,408.4,404.4,371530.0,,3137.0,28974.9929,1.9758,3152.0,3138.0,3042.0,45661.0,,19.521,22980.3132,10.2453,20.405,19.521,19.27,4297835.0,,,,142.15,17070.0,4.2179,143.75,142.25,139.75,329174.0,,,,42.96,7436.6604,1.6992,44.71,42.96,42.5,1737165.0,,,,404.7,30144.9508,0.6793,413.7,404.8,400.4,314604.0,103.88,309206.4,2.358,105.14,103.9,102.88,8372276.0,,,,78.477,209266.6351,3.7591,80.458,78.477,77.852,6840521.0,,,,712.8,19037.1,3.0856,723.0,713.0,700.6,135603.0,316.05,272448.0695,2.8472,326.75,316.1,312.4,3148192.0,,,,545.2,28314.942,4.0249,548.0,546.6,532.4,347890.0,,162.8,23081.9728,1.2592,166.2,162.8,160.25,623269.0,335.6,11297.866,4.9063,343.5,336.3,329.6,274138.0,,,76.82,25151.2294,7.2898,78.68,76.82,75.5,2619849.0,,,,9.492,36637.8719,7.3731,9.81,9.494,9.248,27451420.0,,,315.6,47500.2747,6.3351,322.6,315.7,309.7,1180605.0,258.115,99.9,0.7,1.05612,0.0,0.25,-0.309,-0.241,-0.028,72.21,-0.5,0.9694,0.7122,46.7,8.64,1647.72,7118.23
2020-04-08,,,,16.5904,37302.9909,4.8207,16.8556,16.5952,16.4167,9253861.0,,,,49.77,24322.599,,50.16,49.77,49.45,1764454.0,,,,,,,,,,,,54.42,31247.964,3.6751,55.36,54.42,53.7,1785213.0,,,,411.7,15257.3638,2.7434,411.9,411.9,403.0,215347.0,,3077.0,28430.2113,2.0136,3157.0,3079.0,3057.0,44474.0,,19.145,22536.8443,10.4469,19.49,19.145,18.961,3516554.0,,,,144.5,17352.0,4.1494,144.6,144.6,140.25,365729.0,,,,42.96,7436.6604,1.6992,43.69,42.96,42.61,1158923.0,,,,401.7,29914.0977,0.6846,408.5,401.7,400.0,272967.0,104.14,310099.2,2.3512,104.2,104.2,102.18,6506874.0,,,,78.126,208382.0539,3.775,78.401,78.145,77.283,4763365.0,,,,714.0,19063.8,3.0812,722.2,714.0,701.0,87670.0,312.45,269147.7156,2.8805,314.0,312.45,310.6,1868807.0,,,,519.4,26916.2896,4.234,530.8,519.6,513.0,224495.0,,162.7,23074.8838,1.2596,163.5,162.75,160.0,405883.0,333.9,11220.5984,4.9401,335.3,334.0,328.1,181657.0,,,75.6,24751.7956,7.4074,77.38,75.6,74.72,2817548.0,,,,9.266,35758.0073,7.5545,9.386,9.266,9.142,19705909.0,,,313.8,47214.4004,6.3735,314.1,313.8,308.1,889711.0,258.115,100.119,0.7,1.05531,0.0,0.25,-0.306,-0.245,-0.035,75.71,-0.5,0.9718,0.7722,43.35,9.12,1646.14,7325.08
2020-04-09,,,,16.9714,38159.4094,4.7125,17.1595,16.9762,16.6772,7745880.0,,,,50.8,24825.96,,51.7,50.8,50.24,1900332.0,,,,,,,,,,,,54.44,31259.448,3.6738,56.18,54.44,53.98,2568098.0,,,,406.9,15072.1566,2.7771,417.8,406.9,405.5,241231.0,,3070.0,28356.3426,2.0189,3106.0,3071.0,3053.0,33389.0,,19.699,23189.7291,10.1527,19.955,19.699,19.218,4211257.0,,,,139.1,16704.0,4.3103,145.75,139.2,136.85,635026.0,,,,42.79,7408.9633,1.7056,43.82,42.8,42.72,826620.0,,,,399.3,29735.3727,0.6887,409.3,399.3,398.0,333375.0,102.2,304206.72,2.3968,104.5,102.22,101.38,7276770.0,,,,77.833,207548.0202,3.7902,78.667,77.833,77.027,5887336.0,,,,750.8,20057.04,2.9286,756.4,751.2,728.2,149261.0,308.5,265905.1055,2.9155,313.55,308.7,303.65,2818110.0,,,,517.0,26781.6045,4.2553,521.8,517.0,507.2,238132.0,,167.55,23762.5224,1.2232,167.9,167.6,162.75,578197.0,342.1,11506.1526,4.8175,347.8,342.5,332.5,240656.0,,,78.12,25576.8555,7.1685,79.06,78.12,75.6,2596326.0,,,,9.674,37340.22,7.2344,9.68,9.676,9.222,33570781.0,,,319.4,48056.9773,6.2617,322.2,319.4,311.9,1081922.0,258.115,99.517,0.7,1.05617,0.0,0.25,-0.347,-0.312,-0.084,74.39,-0.5,0.9661,0.7191,41.67,9.59,1683.73,7306.08
2020-04-14,,,,16.9762,38170.2502,4.7111,17.1643,16.981,16.8026,7341090.0,,,,50.5,24689.124,,51.04,50.52,49.51,1857683.0,,,,,,,,,,,,55.56,31914.036,3.5984,55.72,55.58,54.1,2319680.0,,,,411.4,15253.6596,2.7441,415.6,411.8,408.8,239314.0,,3215.0,29732.1469,1.9255,3223.0,3220.0,3095.0,46547.0,,19.558,23029.5875,10.2233,20.348,19.563,19.542,3911340.0,,,,139.3,16716.0,4.3073,140.3,139.3,136.55,570951.0,,,,43.99,7616.6913,1.6591,44.47,44.0,42.88,1449992.0,,,,411.3,30651.3383,0.6681,414.6,411.6,404.6,371552.0,103.46,307896.96,2.3681,104.36,103.46,102.8,7148408.0,,,,78.468,209266.6351,3.7591,79.397,78.477,77.719,7215605.0,,,,761.8,20350.74,2.8864,780.8,762.2,751.0,126731.0,314.95,271448.1224,2.8576,321.3,314.95,311.05,2617799.0,,,,522.0,27040.6142,4.2146,526.4,522.0,518.6,204206.0,,167.9,23819.2349,1.2202,170.45,168.0,167.2,606393.0,339.3,11402.0093,4.8615,350.0,339.4,336.4,301865.0,,,78.12,25583.4036,7.1666,79.94,78.14,77.84,2305346.0,,,,9.474,36583.8451,7.384,9.76,9.48,9.41,20215718.0,,,318.8,48011.8393,6.2676,323.0,319.1,315.2,1038185.0,258.115,98.887,0.7,1.05463,0.0,0.25,-0.377,-0.333,-0.117,69.52,-0.5,0.96,0.752,37.76,9.25,1726.97,6873.41
2020-04-15,,,,16.137,36283.9612,4.9561,16.899,16.1418,16.0984,9151017.0,,,,48.76,23829.012,,50.48,48.76,48.22,2081073.0,,,,,,,,,,,,53.54,30742.668,3.7355,55.38,53.54,53.54,2666420.0,,,,400.8,14846.2039,2.8194,412.0,400.8,400.6,252135.0,,3135.0,28947.2921,1.9777,3225.0,3135.0,3120.0,43567.0,,18.606,21908.5966,10.7464,19.411,18.611,18.553,4326776.0,,,,139.25,16710.0,4.3088,141.4,139.25,138.1,468756.0,,,,43.8,7582.07,1.6667,44.66,43.8,43.5,1462604.0,,,,401.3,29891.7571,0.6851,413.0,401.4,399.5,335313.0,103.28,307361.28,2.3722,104.68,103.28,103.26,6627291.0,,,,77.918,207800.7577,3.7856,79.292,77.927,77.292,6125204.0,,,,721.0,19250.7,3.0513,764.4,721.0,715.4,127098.0,310.95,268160.9997,2.8939,319.45,311.0,309.35,2312554.0,,,,514.8,26678.0006,4.2718,525.4,515.0,514.6,183668.0,,160.9,22819.6777,1.2737,168.0,160.95,159.75,788026.0,324.9,10914.8875,5.0785,339.8,324.9,324.8,218318.0,,,75.26,24640.478,7.4409,78.28,75.26,75.26,2389752.0,,,,9.052,34932.1694,7.7331,9.53,9.052,9.04,21979251.0,,,302.1,45454.0165,6.6203,316.3,302.1,302.0,1019194.0,258.115,99.461,0.7,1.05241,0.0,0.25,-0.465,-0.385,-0.171,70.5,-0.5,0.9646,0.6316,40.84,8.74,1717.03,6752.45
2020-04-16,,,,16.002,35969.5797,4.9994,16.383,16.002,15.8235,7939066.0,,,,49.36,24122.232,,50.0,49.36,49.0,1611181.0,,,,,,,,,,,,53.8,30903.444,3.7161,54.6,53.82,52.94,1702929.0,,,,400.2,14823.9791,2.8236,405.3,400.2,398.3,182046.0,,3210.0,29639.8111,1.9315,3237.0,3210.0,3126.0,48296.0,,18.632,21933.2338,10.7344,19.082,18.632,18.501,4614818.0,,,,139.95,16794.0,4.2872,141.9,139.95,138.65,374793.0,,,,44.08,7630.5398,1.6561,44.64,44.08,43.65,1004070.0,,,,408.8,30442.8258,0.6727,411.7,408.8,401.0,373641.0,104.58,311230.08,2.3427,105.22,104.58,103.22,7895650.0,,,,80.174,213815.9098,3.6791,80.458,80.183,78.762,7906989.0,,,,713.2,19047.78,3.0838,739.4,713.4,706.4,137676.0,320.85,276428.3704,2.8046,323.6,320.9,312.5,2244490.0,,,,519.6,26926.65,4.2324,520.6,519.8,514.4,169047.0,,158.75,22507.7592,1.2913,163.55,158.75,157.1,652908.0,321.2,10790.5874,5.137,331.6,321.2,315.5,311399.0,,,75.46,24705.959,7.4212,77.0,75.46,74.78,2695703.0,,,,8.862,34206.667,7.8971,9.27,8.864,8.724,25011518.0,,,300.6,45228.3262,6.6534,307.0,300.6,298.1,950341.0,258.115,100.025,0.7,1.05179,0.0,0.25,-0.474,-0.429,-0.198,69.93,-0.5,0.9703,0.6267,40.11,8.5,1717.7,7060.08
2020-04-17,,,,16.3782,36815.1575,4.8846,16.6,16.3782,16.2769,12064055.0,,,,50.18,24532.74,,50.82,50.2,48.82,3012225.0,,,,,,,,,,,,55.06,31661.388,3.6271,56.14,55.14,54.6,3322163.0,,,,411.8,15253.6596,2.7441,413.8,411.8,402.6,340578.0,,3213.0,29676.7454,1.9291,3262.0,3214.0,3190.0,36524.0,,19.359,22789.3752,10.3311,19.563,19.359,19.134,5316237.0,,,,140.8,16896.0,4.2614,142.85,140.8,140.2,380441.0,,,,44.53,7710.1689,1.639,45.19,44.54,43.96,1134808.0,,,,407.5,30360.9102,0.6745,418.6,407.7,404.1,558300.0,106.02,315575.04,2.3104,106.28,106.04,105.04,13767455.0,,,,81.51,217354.2345,3.6192,82.107,81.51,80.837,8641181.0,,,,734.6,19656.54,2.9883,741.6,736.2,725.6,113456.0,326.8,281600.6185,2.7536,329.45,326.85,323.55,2654878.0,,,,517.4,26812.6857,4.2504,525.0,517.6,514.0,196754.0,,160.55,22762.9652,1.2769,164.65,160.55,159.65,951329.0,327.8,11032.4686,5.0244,332.3,328.4,320.5,405770.0,,,77.2,25282.1912,7.252,78.26,77.22,76.24,4823619.0,,,,9.27,35773.4435,7.5512,9.364,9.27,9.144,32165330.0,,,303.2,45619.5226,6.5963,311.4,303.2,300.3,998666.0,258.115,99.782,0.7,1.05196,0.0,0.25,-0.472,-0.456,-0.242,69.84,-0.5,0.9666,0.6417,38.15,9.05,1682.82,7060.14
2020-04-20,,,,16.5807,37270.4687,4.8249,16.5904,16.5807,16.1226,6184766.0,,,,51.74,25295.112,,51.78,51.76,51.06,1857492.0,,,,,,,,,,,,55.5,31879.584,3.6023,55.58,55.52,54.26,1402930.0,,,,409.4,15164.7602,2.7601,414.8,409.4,405.7,138965.0,,3286.0,30378.4979,1.8845,3290.0,3290.0,3219.0,27590.0,,19.317,22740.1009,10.3535,19.715,19.317,18.841,3243934.0,,,,141.15,16962.0,4.2448,141.95,141.35,138.45,209723.0,,,,45.2,7831.3435,1.6136,45.24,45.24,44.3,1183744.0,,,,424.5,31619.4321,0.6477,425.0,424.6,410.4,381329.0,108.3,322479.36,2.261,108.36,108.36,105.8,6026010.0,,,,83.064,221650.7717,3.549,83.121,83.121,81.614,5091621.0,,,,741.4,19832.76,2.9618,744.4,742.8,729.6,49367.0,334.4,288159.2232,2.6906,334.65,334.5,324.75,1683814.0,,,,520.8,26978.4519,4.2243,521.8,520.8,516.4,121278.0,,160.55,22770.0543,1.2765,161.3,160.6,155.65,806886.0,332.4,11166.847,4.9639,335.1,332.4,327.5,241433.0,,,78.66,25766.7502,7.1156,78.98,78.7,76.6,3392025.0,,,,9.436,36414.0467,7.4184,9.492,9.436,9.196,17685880.0,,,305.2,45920.443,6.5531,307.0,305.2,301.8,674545.0,258.115,99.955,0.7,1.05149,0.0,0.25,-0.448,-0.439,-0.229,70.6,-0.5,0.968,0.6053,43.83,8.78,1695.65,6868.11
2020-04-21,,,,15.9248,35796.1278,5.0236,16.3975,15.9248,15.8669,6128321.0,,,,49.75,24312.825,,51.3,49.75,49.75,1321975.0,,,,,,,,,,,,53.38,30662.28,3.7453,54.74,53.4,53.24,1875644.0,,,,397.4,14720.2631,2.8435,408.6,397.4,397.4,198090.0,,3281.0,30304.6293,1.8891,3324.0,3282.0,3269.0,30217.0,,18.768,22105.6939,10.6506,19.218,18.778,18.679,3167673.0,,,,137.85,16548.0,4.351,140.95,137.9,137.9,221786.0,,,,44.72,7743.0591,1.632,45.57,44.73,44.22,1065127.0,,,,417.9,31127.9383,0.6579,423.9,418.0,417.9,437778.0,104.7,311587.2,2.34,108.68,104.7,104.7,7671447.0,,,,81.34,216899.3071,3.6268,83.264,81.34,81.235,6130012.0,,,,720.8,19293.42,3.0446,735.4,722.6,713.4,99481.0,335.55,289098.2984,2.681,335.75,335.7,328.0,2412199.0,,,,511.2,26481.1533,4.3036,520.0,511.2,511.2,152416.0,,164.55,23337.1789,1.2454,169.4,164.6,160.75,1182813.0,323.2,10857.7767,5.1052,330.2,323.2,322.4,187332.0,,,70.34,23036.195,8.3854,72.76,70.36,69.6,5869894.0,,,,8.992,34708.3442,7.783,9.296,8.994,8.96,18313621.0,,,295.0,44385.7493,6.7797,303.1,295.0,295.0,720844.0,258.115,100.258,0.7,1.05283,0.0,0.25,-0.477,-0.446,-0.243,73.83,-0.5,0.9698,0.5691,45.41,8.56,1686.2,6894.6
2020-04-22,,,,15.9634,35882.8538,5.0115,16.1467,15.9634,15.785,6190234.0,,,,50.8,24835.734,,50.86,50.82,49.75,1715526.0,,,,,,,,,,,,52.66,30237.372,3.7979,53.78,52.66,52.2,1915474.0,,,,406.8,15068.4525,2.7778,414.0,406.8,397.3,249019.0,,3318.0,30655.5055,1.8675,3328.0,3320.0,3279.0,27112.0,,18.872,22216.5612,10.5975,19.092,18.872,18.668,2841419.0,,,,140.6,16878.0,4.2659,141.0,140.65,138.4,212932.0,,,,45.49,7874.6201,1.6047,45.93,45.49,44.61,915064.0,,,,422.6,31470.4946,0.6507,424.7,422.6,416.2,314212.0,106.2,316051.2,2.307,106.86,106.2,105.08,5882620.0,,,,82.031,218744.2907,3.5962,82.363,82.031,81.302,4726369.0,,,,721.4,19266.72,3.0488,733.4,721.6,713.8,86343.0,344.3,296506.2346,2.6113,344.65,344.65,337.2,2930427.0,,,,519.2,26895.5688,4.2373,522.2,519.2,514.6,120734.0,,163.65,23202.4868,1.2527,165.5,163.65,162.0,512160.0,320.1,10753.6334,5.1546,326.6,320.1,317.5,223408.0,,,68.32,22381.3856,8.6308,71.02,68.36,67.76,3356078.0,,,,8.98,34654.3174,7.7951,9.106,8.98,8.934,13310940.0,,,293.0,44084.8289,6.8259,296.3,293.0,291.6,848135.0,258.115,100.388,0.7,1.05163,0.0,0.25,-0.407,-0.382,-0.197,72.29,-0.5,0.9713,0.619,41.98,8.67,1714.08,7119.34
2020-04-23,,,,16.2094,36435.7316,4.9354,16.4023,16.2094,15.92,6090521.0,,,,52.1,25461.27,,52.22,52.1,51.12,2365281.0,,,,,,,,,,,,53.32,30627.828,3.7495,53.66,53.34,52.52,1653645.0,,,,408.4,15127.7188,2.7669,410.1,408.4,404.3,182399.0,,3259.0,30101.4904,1.9018,3340.0,3260.0,3246.0,35623.0,,19.108,22493.7292,10.4669,19.343,19.108,18.852,2260212.0,,,,140.5,16872.0,4.2674,142.65,140.6,138.7,258104.0,,,,45.68,7907.5104,1.5981,46.09,45.68,45.22,788290.0,,,,418.2,31142.8321,0.6576,422.3,418.2,412.3,479329.0,104.68,311587.2,2.34,106.2,104.7,104.36,7637919.0,,,,81.946,218516.8269,3.5999,83.207,81.946,80.78,5796168.0,,,,727.0,19410.9,3.0261,735.2,727.0,717.4,69186.0,345.55,297778.541,2.6045,348.1,345.55,341.6,2614186.0,,,,513.4,26605.4779,4.2835,522.0,513.6,511.8,130453.0,,161.65,22933.1026,1.4219,162.5,161.75,157.15,892161.0,322.4,10830.901,5.1179,327.0,322.4,316.4,183713.0,,,67.82,22204.587,8.6995,68.74,67.82,66.84,2786512.0,,,,9.204,35518.7459,7.6054,9.33,9.204,8.984,17404052.0,,,288.9,43467.9422,6.9228,294.2,288.9,287.3,883648.0,258.115,100.433,0.7,1.05196,0.0,0.25,-0.424,-0.396,-0.208,67.25,-0.5,0.976,0.6015,41.38,8.88,1730.51,7541.59
2020-04-24,,,,16.2142,36457.4131,4.9325,16.3589,16.219,15.92,7466103.0,,,,51.32,25089.858,,51.56,51.34,50.9,2113948.0,,,,,,,,,,,,52.22,29996.208,3.8285,52.62,52.24,51.94,1781690.0,,,,402.9,14927.6951,2.804,403.2,403.0,399.0,196409.0,,3262.0,30119.9575,1.9007,3272.0,3262.0,3220.0,31549.0,,18.961,22327.4284,10.5448,19.097,18.967,18.684,2375268.0,,,,140.1,16812.0,4.2827,141.15,140.1,138.6,206393.0,,,,45.84,7945.5939,1.5904,46.18,45.9,45.01,752886.0,,,,424.7,31634.3258,0.6474,425.8,424.8,411.3,398156.0,106.52,317122.56,2.2992,108.28,106.56,105.7,10560874.0,,,,81.472,217278.4133,3.6204,81.757,81.482,80.657,5893282.0,,,,718.6,19191.96,3.0607,724.0,718.8,708.8,79727.0,347.45,299337.4101,2.5903,350.2,347.45,342.45,2536496.0,,,,511.0,26470.7929,4.3053,518.2,511.0,507.4,137782.0,,160.95,22826.7668,1.4286,161.15,161.0,158.85,482793.0,322.4,10834.2604,5.1163,324.2,322.5,316.6,180744.0,,,67.48,22093.2694,8.7433,68.6,67.48,66.58,2099674.0,,,,9.094,35101.9679,7.6957,9.198,9.096,9.004,14076364.0,,,286.9,43182.0679,6.9686,288.6,287.0,284.6,820161.0,258.115,100.38,0.7,1.05304,0.0,0.25,-0.473,-0.441,-0.258,66.09,-0.5,0.973,0.6008,35.93,9.03,1729.6,7533.88
2020-04-27,,,,16.7447,37649.8946,4.7763,16.7495,16.7495,16.5132,7654951.0,,,,52.5,25666.524,,52.6,52.52,51.3,2203360.0,,,,,,,,,,,,54.32,31202.028,3.6805,54.34,54.34,53.18,1781212.0,,,,414.0,15335.1508,2.7295,414.0,414.0,406.3,142274.0,,3255.0,30064.556,1.9042,3318.0,3256.0,3242.0,19034.0,,19.673,23158.9326,10.1662,19.882,19.673,19.286,3413027.0,,,,136.45,16374.0,4.3972,142.8,136.45,134.5,447786.0,,,,46.59,8066.7685,1.5665,47.47,46.6,46.4,1254557.0,,,,428.5,31917.3071,0.6416,431.8,428.6,426.5,197663.0,104.2,310099.2,2.5912,105.38,104.2,103.38,10724867.0,,,,83.425,222484.8054,3.5357,83.804,83.434,82.761,6298493.0,,,,736.8,19683.24,2.9843,742.8,737.2,731.2,58490.0,349.4,300905.6637,2.5751,354.6,349.5,347.5,1554603.0,,,,514.6,26667.6403,4.2735,517.2,514.8,510.6,129748.0,,162.3,23018.1713,1.4167,164.5,162.35,160.85,433370.0,338.5,11378.4931,4.8716,338.7,338.7,328.9,343757.0,,,69.86,22879.0407,8.443,69.9,69.88,68.66,2012667.0,,,,9.47,36552.9727,7.3902,9.514,9.472,9.28,18398819.0,,,297.7,44807.0377,6.7159,297.8,297.8,292.4,651705.0,258.115,100.041,0.7,1.05658,0.0,0.25,-0.453,-0.432,-0.259,62.7,-0.5,0.9752,0.6605,33.29,9.51,1713.99,7708.12
2020-04-28,,,,17.6321,39644.591,4.5359,17.7768,17.6369,17.1691,14578669.0,,,,52.32,25578.558,,52.84,52.34,52.02,1366522.0,,,,,,,,,,,,55.56,31914.036,3.5984,55.64,55.58,53.94,2405796.0,,,,423.0,15668.5236,2.6714,423.8,423.0,411.8,301207.0,,3260.0,30110.7239,1.9013,3288.0,3261.0,3228.0,26394.0,,20.416,24039.7112,9.7938,20.463,20.421,19.673,4243041.0,,,,135.4,16248.0,4.4313,136.8,135.4,132.9,494849.0,,,,46.07,7976.753,1.5842,47.04,46.08,45.86,1254803.0,,,,431.0,32096.0321,0.6381,431.3,431.0,422.5,368168.0,104.08,309801.6,2.5937,104.98,104.1,103.42,7155986.0,,,,82.202,219249.7656,3.5879,84.676,82.221,80.562,7998936.0,,,,746.8,19939.56,2.9459,759.8,746.8,736.4,89266.0,352.7,303892.9924,2.5514,357.85,352.75,347.65,2266176.0,,,,519.4,26926.65,4.2324,519.8,519.8,512.8,183014.0,,161.5,22904.7464,1.4237,163.1,161.55,160.45,626557.0,353.7,11882.4121,4.665,358.4,353.7,337.5,472585.0,,,72.14,23625.5234,8.1763,72.88,72.16,69.92,2417596.0,,,,10.135,39130.8217,6.9034,10.19,10.14,9.7,37992815.0,,,314.8,47364.8606,6.3532,317.2,314.8,298.8,1267253.0,258.115,99.865,0.7,1.05491,0.0,0.25,-0.469,-0.451,-0.28,58.89,-0.5,0.9752,0.6129,33.57,9.83,1707.79,7736.85
